dataset,action_id,issue_pair_id,status,baseline_report_id,ours_report_id,match_cost,baseline_complete,ours_complete,overall_class
Android,android:external/icu/icu4c/source/i18n/rulebasedcollator.cpp:57f71772cbed2b085146,80cd3bfba68913bf4744,ours_only,,android:external/icu/icu4c/source/i18n/rulebasedcollator.cpp:57f71772cbed2b085146|rulebasedcollator.cpp_clangsa_fea1d3c6fda8a7eac1107c0d6b8bda46.plist|5,,,,
Android,android:external/icu/icu4c/source/i18n/rulebasedcollator.cpp:57f71772cbed2b085146,6f3ece76496c499c78c3,ours_only,,android:external/icu/icu4c/source/i18n/rulebasedcollator.cpp:57f71772cbed2b085146|rulebasedcollator.cpp_clangsa_fea1d3c6fda8a7eac1107c0d6b8bda46.plist|2,,,,
Android,android:external/icu/icu4c/source/i18n/rulebasedcollator.cpp:57f71772cbed2b085146,85dfd80afdbbf3f1643d,ours_only,,android:external/icu/icu4c/source/i18n/rulebasedcollator.cpp:57f71772cbed2b085146|rulebasedcollator.cpp_clangsa_fea1d3c6fda8a7eac1107c0d6b8bda46.plist|1,,,,
Android,android:external/icu/icu4c/source/i18n/rulebasedcollator.cpp:57f71772cbed2b085146,346796d0a101c2136903,ours_only,,android:external/icu/icu4c/source/i18n/rulebasedcollator.cpp:57f71772cbed2b085146|rulebasedcollator.cpp_clangsa_fea1d3c6fda8a7eac1107c0d6b8bda46.plist|0,,,,
Android,android:external/icu/icu4c/source/i18n/rulebasedcollator.cpp:57f71772cbed2b085146,bba5a798b19a90ef527c,ours_only,,android:external/icu/icu4c/source/i18n/rulebasedcollator.cpp:57f71772cbed2b085146|rulebasedcollator.cpp_clangsa_fea1d3c6fda8a7eac1107c0d6b8bda46.plist|6,,,,
Android,android:external/icu/icu4c/source/i18n/scientificnumberformatter.cpp:1f4f29e1322f7df2f296,483409ed40e7070b1a0d,ours_only,,android:external/icu/icu4c/source/i18n/scientificnumberformatter.cpp:1f4f29e1322f7df2f296|scientificnumberformatter.cpp_clangsa_d35976bce59bad1dfd59e542d755e6be.plist|0,,,,
Android,android:external/icu/icu4c/source/i18n/scientificnumberformatter.cpp:1f4f29e1322f7df2f296,39b3766a5dfee5bb9a2e,ours_only,,android:external/icu/icu4c/source/i18n/scientificnumberformatter.cpp:1f4f29e1322f7df2f296|scientificnumberformatter.cpp_clangsa_d35976bce59bad1dfd59e542d755e6be.plist|1,,,,
Android,android:external/icu/icu4c/source/i18n/scriptset.cpp:0eade7520177d7af3bbb,b55537e867bf7d8dc1b2,ours_only,,android:external/icu/icu4c/source/i18n/scriptset.cpp:0eade7520177d7af3bbb|scriptset.cpp_clangsa_d43e6462fcfa1be06019e214ff724a9f.plist|0,,,,
Android,android:external/icu/icu4c/source/i18n/scriptset.cpp:0eade7520177d7af3bbb,377d9941409e5d33c527,ours_only,,android:external/icu/icu4c/source/i18n/scriptset.cpp:0eade7520177d7af3bbb|scriptset.cpp_clangsa_d43e6462fcfa1be06019e214ff724a9f.plist|1,,,,
Android,android:external/icu/icu4c/source/i18n/search.cpp:640158702cc2cfd62c62,0db41ccd97622a6d289f,ours_only,,android:external/icu/icu4c/source/i18n/search.cpp:640158702cc2cfd62c62|search.cpp_clangsa_1bae977c94640b511874eb872927d27f.plist|0,,,,
Android,android:external/icu/icu4c/source/i18n/search.cpp:640158702cc2cfd62c62,f530dc5ca15d06a1d11e,ours_only,,android:external/icu/icu4c/source/i18n/search.cpp:640158702cc2cfd62c62|search.cpp_clangsa_1bae977c94640b511874eb872927d27f.plist|1,,,,
Android,android:external/icu/icu4c/source/i18n/search.cpp:640158702cc2cfd62c62,6b18427c82e60dd128f1,ours_only,,android:external/icu/icu4c/source/i18n/search.cpp:640158702cc2cfd62c62|search.cpp_clangsa_1bae977c94640b511874eb872927d27f.plist|2,,,,
Android,android:external/icu/icu4c/source/i18n/selfmt.cpp:31970b54185a0266ab5f,f4e418b278004fa4d323,ours_only,,android:external/icu/icu4c/source/i18n/selfmt.cpp:31970b54185a0266ab5f|selfmt.cpp_clangsa_c3e483b804034f732796e08b397b0a75.plist|2,,,,
Android,android:external/icu/icu4c/source/i18n/selfmt.cpp:31970b54185a0266ab5f,843ce247577ea94ffbef,ours_only,,android:external/icu/icu4c/source/i18n/selfmt.cpp:31970b54185a0266ab5f|selfmt.cpp_clangsa_c3e483b804034f732796e08b397b0a75.plist|3,,,,
Android,android:external/icu/icu4c/source/i18n/selfmt.cpp:31970b54185a0266ab5f,f84ea669fbbf8c93400a,ours_only,,android:external/icu/icu4c/source/i18n/selfmt.cpp:31970b54185a0266ab5f|selfmt.cpp_clangsa_c3e483b804034f732796e08b397b0a75.plist|4,,,,
Android,android:external/icu/icu4c/source/i18n/selfmt.cpp:31970b54185a0266ab5f,853608e84143758d32b2,ours_only,,android:external/icu/icu4c/source/i18n/selfmt.cpp:31970b54185a0266ab5f|selfmt.cpp_clangsa_c3e483b804034f732796e08b397b0a75.plist|0,,,True,
Android,android:external/icu/icu4c/source/i18n/selfmt.cpp:31970b54185a0266ab5f,2bdf259c0d0b773ff048,ours_only,,android:external/icu/icu4c/source/i18n/selfmt.cpp:31970b54185a0266ab5f|selfmt.cpp_clangsa_c3e483b804034f732796e08b397b0a75.plist|1,,,True,
Android,android:external/icu/icu4c/source/i18n/sharedbreakiterator.cpp:d93ab319319d9f91e2ce,f16fbc66c26dbf1c581f,ours_only,,android:external/icu/icu4c/source/i18n/sharedbreakiterator.cpp:d93ab319319d9f91e2ce|sharedbreakiterator.cpp_clangsa_048d47ed1f2bda5061818119058b0600.plist|0,,,,
Android,android:external/icu/icu4c/source/i18n/simpletz.cpp:d87d4688a38317c624dd,c7e4e03bba0ba6d9a8a3,ours_only,,android:external/icu/icu4c/source/i18n/simpletz.cpp:d87d4688a38317c624dd|simpletz.cpp_clangsa_7f72bf9fe3322b0ba07d5589fafe93b9.plist|0,,,,
Android,android:external/icu/icu4c/source/i18n/smpdtfmt.cpp:0f9b6bc15e9265e14724,933d54cebc7e89c8f0ba,ours_only,,android:external/icu/icu4c/source/i18n/smpdtfmt.cpp:0f9b6bc15e9265e14724|smpdtfmt.cpp_clangsa_b6118f26e67d9d37c5e8866a40d68121.plist|0,,,,
Android,android:external/icu/icu4c/source/i18n/smpdtfmt.cpp:0f9b6bc15e9265e14724,3c5540c6af275d72a345,ours_only,,android:external/icu/icu4c/source/i18n/smpdtfmt.cpp:0f9b6bc15e9265e14724|smpdtfmt.cpp_clangsa_b6118f26e67d9d37c5e8866a40d68121.plist|6,,,,
Android,android:external/icu/icu4c/source/i18n/smpdtfmt.cpp:0f9b6bc15e9265e14724,2093246ad6e32fb26284,ours_only,,android:external/icu/icu4c/source/i18n/smpdtfmt.cpp:0f9b6bc15e9265e14724|smpdtfmt.cpp_clangsa_b6118f26e67d9d37c5e8866a40d68121.plist|2,,,,
Android,android:external/icu/icu4c/source/i18n/smpdtfmt.cpp:0f9b6bc15e9265e14724,acc2f4a590988f51e58c,ours_only,,android:external/icu/icu4c/source/i18n/smpdtfmt.cpp:0f9b6bc15e9265e14724|smpdtfmt.cpp_clangsa_b6118f26e67d9d37c5e8866a40d68121.plist|3,,,,
Android,android:external/icu/icu4c/source/i18n/smpdtfmt.cpp:0f9b6bc15e9265e14724,4574f0dfcbf6bed95e5b,ours_only,,android:external/icu/icu4c/source/i18n/smpdtfmt.cpp:0f9b6bc15e9265e14724|smpdtfmt.cpp_clangsa_b6118f26e67d9d37c5e8866a40d68121.plist|1,,,True,
Android,android:external/icu/icu4c/source/i18n/smpdtfmt.cpp:0f9b6bc15e9265e14724,942d22ffa883b829164b,ours_only,,android:external/icu/icu4c/source/i18n/smpdtfmt.cpp:0f9b6bc15e9265e14724|smpdtfmt.cpp_clangsa_b6118f26e67d9d37c5e8866a40d68121.plist|5,,,True,
Android,android:external/icu/icu4c/source/i18n/smpdtfmt.cpp:0f9b6bc15e9265e14724,e1ed630213aea649f863,ours_only,,android:external/icu/icu4c/source/i18n/smpdtfmt.cpp:0f9b6bc15e9265e14724|smpdtfmt.cpp_clangsa_b6118f26e67d9d37c5e8866a40d68121.plist|4,,,,
Android,android:external/icu/icu4c/source/i18n/smpdtfst.cpp:8a701bf56698187053e2,d21c22af732db1fb63bd,ours_only,,android:external/icu/icu4c/source/i18n/smpdtfst.cpp:8a701bf56698187053e2|smpdtfst.cpp_clangsa_2d58b59e6c75f8368acd0369a030821f.plist|2,,,,
Android,android:external/icu/icu4c/source/i18n/smpdtfst.cpp:8a701bf56698187053e2,488e6b3ac6eba7740496,ours_only,,android:external/icu/icu4c/source/i18n/smpdtfst.cpp:8a701bf56698187053e2|smpdtfst.cpp_clangsa_2d58b59e6c75f8368acd0369a030821f.plist|0,,,,
Android,android:external/icu/icu4c/source/i18n/smpdtfst.cpp:8a701bf56698187053e2,8e1972d44b60bbcc63f5,ours_only,,android:external/icu/icu4c/source/i18n/smpdtfst.cpp:8a701bf56698187053e2|smpdtfst.cpp_clangsa_2d58b59e6c75f8368acd0369a030821f.plist|1,,,,
Android,android:external/icu/icu4c/source/i18n/sortkey.cpp:b1109c6062308726d1cb,df92568abd58f665fe69,ours_only,,android:external/icu/icu4c/source/i18n/sortkey.cpp:b1109c6062308726d1cb|sortkey.cpp_clangsa_ecd1c394a72c97c47a0bd22058754bb7.plist|2,,,,
Android,android:external/icu/icu4c/source/i18n/sortkey.cpp:b1109c6062308726d1cb,4b149f684b3dccaa62dc,ours_only,,android:external/icu/icu4c/source/i18n/sortkey.cpp:b1109c6062308726d1cb|sortkey.cpp_clangsa_ecd1c394a72c97c47a0bd22058754bb7.plist|0,,,,
Android,android:external/icu/icu4c/source/i18n/sortkey.cpp:b1109c6062308726d1cb,711d72aeb50bdd3d9cfe,ours_only,,android:external/icu/icu4c/source/i18n/sortkey.cpp:b1109c6062308726d1cb|sortkey.cpp_clangsa_ecd1c394a72c97c47a0bd22058754bb7.plist|1,,,,
Android,android:external/icu/icu4c/source/i18n/sortkey.cpp:b1109c6062308726d1cb,0c7ec2f22b8726778ae0,ours_only,,android:external/icu/icu4c/source/i18n/sortkey.cpp:b1109c6062308726d1cb|sortkey.cpp_clangsa_ecd1c394a72c97c47a0bd22058754bb7.plist|3,,,True,
Android,android:external/icu/icu4c/source/i18n/sortkey.cpp:b1109c6062308726d1cb,973f707ef8c2163ef5cd,ours_only,,android:external/icu/icu4c/source/i18n/sortkey.cpp:b1109c6062308726d1cb|sortkey.cpp_clangsa_ecd1c394a72c97c47a0bd22058754bb7.plist|4,,,True,
Android,android:external/icu/icu4c/source/i18n/sortkey.cpp:b1109c6062308726d1cb,967fb179eca02bf90e5c,ours_only,,android:external/icu/icu4c/source/i18n/sortkey.cpp:b1109c6062308726d1cb|sortkey.cpp_clangsa_ecd1c394a72c97c47a0bd22058754bb7.plist|5,,,True,
Android,android:external/icu/icu4c/source/i18n/standardplural.cpp:4e58fa948dad0044d7b6,81ef678e41064c512cee,ours_only,,android:external/icu/icu4c/source/i18n/standardplural.cpp:4e58fa948dad0044d7b6|standardplural.cpp_clangsa_ad083392275bbb6b84dc880ec4e7eebd.plist|0,,,,
Android,android:external/icu/icu4c/source/i18n/string_segment.cpp:184ca90cec65ab1f0483,4719d90f362c8932b078,ours_only,,android:external/icu/icu4c/source/i18n/string_segment.cpp:184ca90cec65ab1f0483|string_segment.cpp_clangsa_0cb5c3bab4052954fdba898383979f18.plist|0,,,,
Android,android:external/icu/icu4c/source/i18n/string_segment.cpp:184ca90cec65ab1f0483,6bb6f95c50a04f9d2d8c,ours_only,,android:external/icu/icu4c/source/i18n/string_segment.cpp:184ca90cec65ab1f0483|string_segment.cpp_clangsa_0cb5c3bab4052954fdba898383979f18.plist|1,,,,
Android,android:external/icu/icu4c/source/i18n/string_segment.cpp:184ca90cec65ab1f0483,87389fc698756917baaf,ours_only,,android:external/icu/icu4c/source/i18n/string_segment.cpp:184ca90cec65ab1f0483|string_segment.cpp_clangsa_0cb5c3bab4052954fdba898383979f18.plist|2,,,,
Android,android:external/icu/icu4c/source/i18n/string_segment.cpp:184ca90cec65ab1f0483,8382afc0bb325a55cd61,ours_only,,android:external/icu/icu4c/source/i18n/string_segment.cpp:184ca90cec65ab1f0483|string_segment.cpp_clangsa_0cb5c3bab4052954fdba898383979f18.plist|3,,,,
Android,android:external/icu/icu4c/source/i18n/strmatch.cpp:6f664f846d0052924a7b,4b8b6573e4bf78cf9baa,ours_only,,android:external/icu/icu4c/source/i18n/strmatch.cpp:6f664f846d0052924a7b|strmatch.cpp_clangsa_f3e4d2ba62aabe67e12aa8443fbc6c75.plist|0,,,,
Android,android:external/icu/icu4c/source/i18n/strmatch.cpp:6f664f846d0052924a7b,45683d71bb3a177710eb,ours_only,,android:external/icu/icu4c/source/i18n/strmatch.cpp:6f664f846d0052924a7b|strmatch.cpp_clangsa_f3e4d2ba62aabe67e12aa8443fbc6c75.plist|1,,,,
Android,android:external/icu/icu4c/source/i18n/strmatch.cpp:6f664f846d0052924a7b,5acdcd9ae20a183a3cf8,ours_only,,android:external/icu/icu4c/source/i18n/strmatch.cpp:6f664f846d0052924a7b|strmatch.cpp_clangsa_f3e4d2ba62aabe67e12aa8443fbc6c75.plist|2,,,,
Android,android:external/icu/icu4c/source/i18n/strrepl.cpp:98572033ad217d5006ba,7feac0b336bc069fe1b9,ours_only,,android:external/icu/icu4c/source/i18n/strrepl.cpp:98572033ad217d5006ba|strrepl.cpp_clangsa_8dffb537f30599db9eef8878a9ad824b.plist|0,,,,
Android,android:external/icu/icu4c/source/i18n/strrepl.cpp:98572033ad217d5006ba,03f86661b42097ffb435,ours_only,,android:external/icu/icu4c/source/i18n/strrepl.cpp:98572033ad217d5006ba|strrepl.cpp_clangsa_8dffb537f30599db9eef8878a9ad824b.plist|1,,,,
Android,android:external/icu/icu4c/source/i18n/stsearch.cpp:702ea7592771c755c1b7,4601912f32ae060084bf,ours_only,,android:external/icu/icu4c/source/i18n/stsearch.cpp:702ea7592771c755c1b7|stsearch.cpp_clangsa_acec1fdb344d9e21625d5a8196f2f283.plist|1,,,,
Android,android:external/icu/icu4c/source/i18n/stsearch.cpp:702ea7592771c755c1b7,7ffe8139a0b6ab1b9e89,ours_only,,android:external/icu/icu4c/source/i18n/stsearch.cpp:702ea7592771c755c1b7|stsearch.cpp_clangsa_acec1fdb344d9e21625d5a8196f2f283.plist|0,,,,
Android,android:external/icu/icu4c/source/i18n/taiwncal.cpp:3d42317ccb5b67661e2f,425bf5769b7d6d998a85,ours_only,,android:external/icu/icu4c/source/i18n/taiwncal.cpp:3d42317ccb5b67661e2f|taiwncal.cpp_clangsa_1b97fd22a7ec04aa94d7e5f02dca9b08.plist|1,,,,
Android,android:external/icu/icu4c/source/i18n/taiwncal.cpp:3d42317ccb5b67661e2f,6e977edbfda2037e92ad,ours_only,,android:external/icu/icu4c/source/i18n/taiwncal.cpp:3d42317ccb5b67661e2f|taiwncal.cpp_clangsa_1b97fd22a7ec04aa94d7e5f02dca9b08.plist|0,,,,
Android,android:external/icu/icu4c/source/i18n/timezone.cpp:35ff52a12918946fe094,a6b6757081f17406da22,ours_only,,android:external/icu/icu4c/source/i18n/timezone.cpp:35ff52a12918946fe094|timezone.cpp_clangsa_55d86e29c1d0df01797fb8ab6f46a399.plist|2,,,,
Android,android:external/icu/icu4c/source/i18n/timezone.cpp:35ff52a12918946fe094,0aa658cb8e54ba1a3aa3,ours_only,,android:external/icu/icu4c/source/i18n/timezone.cpp:35ff52a12918946fe094|timezone.cpp_clangsa_55d86e29c1d0df01797fb8ab6f46a399.plist|1,,,,
Android,android:external/icu/icu4c/source/i18n/timezone.cpp:35ff52a12918946fe094,3a2e85b90e2f71c2ac23,ours_only,,android:external/icu/icu4c/source/i18n/timezone.cpp:35ff52a12918946fe094|timezone.cpp_clangsa_55d86e29c1d0df01797fb8ab6f46a399.plist|3,,,True,
Android,android:external/icu/icu4c/source/i18n/timezone.cpp:35ff52a12918946fe094,6d68d827124137d905e9,ours_only,,android:external/icu/icu4c/source/i18n/timezone.cpp:35ff52a12918946fe094|timezone.cpp_clangsa_55d86e29c1d0df01797fb8ab6f46a399.plist|4,,,True,
Android,android:external/icu/icu4c/source/i18n/timezone.cpp:35ff52a12918946fe094,bf53121f4d8c90320c72,ours_only,,android:external/icu/icu4c/source/i18n/timezone.cpp:35ff52a12918946fe094|timezone.cpp_clangsa_55d86e29c1d0df01797fb8ab6f46a399.plist|5,,,True,
Android,android:external/icu/icu4c/source/i18n/timezone.cpp:35ff52a12918946fe094,0beeb1bb9062b751053d,ours_only,,android:external/icu/icu4c/source/i18n/timezone.cpp:35ff52a12918946fe094|timezone.cpp_clangsa_55d86e29c1d0df01797fb8ab6f46a399.plist|6,,,True,
Android,android:external/icu/icu4c/source/i18n/timezone.cpp:35ff52a12918946fe094,b5056d48e0914b6e5962,ours_only,,android:external/icu/icu4c/source/i18n/timezone.cpp:35ff52a12918946fe094|timezone.cpp_clangsa_55d86e29c1d0df01797fb8ab6f46a399.plist|0,,,,
Android,android:external/icu/icu4c/source/i18n/titletrn.cpp:9291865a16f7eedbb7d5,619845141154f6aa9771,ours_only,,android:external/icu/icu4c/source/i18n/titletrn.cpp:9291865a16f7eedbb7d5|titletrn.cpp_clangsa_d4261ab8c1475316d1a7511ad2696ad8.plist|2,,,,
Android,android:external/icu/icu4c/source/i18n/titletrn.cpp:9291865a16f7eedbb7d5,41704ac7ec6740d48840,ours_only,,android:external/icu/icu4c/source/i18n/titletrn.cpp:9291865a16f7eedbb7d5|titletrn.cpp_clangsa_d4261ab8c1475316d1a7511ad2696ad8.plist|0,,,,
Android,android:external/icu/icu4c/source/i18n/titletrn.cpp:9291865a16f7eedbb7d5,7e911c75a5fc47a5442b,ours_only,,android:external/icu/icu4c/source/i18n/titletrn.cpp:9291865a16f7eedbb7d5|titletrn.cpp_clangsa_d4261ab8c1475316d1a7511ad2696ad8.plist|1,,,,
Android,android:external/icu/icu4c/source/i18n/tmunit.cpp:ae9b261791b296bda45b,5a8aa46fabbd6b838a82,ours_only,,android:external/icu/icu4c/source/i18n/tmunit.cpp:ae9b261791b296bda45b|tmunit.cpp_clangsa_15b091a953b243067a9fe201e25e4250.plist|0,,,,
Android,android:external/icu/icu4c/source/i18n/tmutamt.cpp:fd658bbeae75925b509f,f9f0a07310a63cc62f63,ours_only,,android:external/icu/icu4c/source/i18n/tmutamt.cpp:fd658bbeae75925b509f|tmutamt.cpp_clangsa_1a287bf20eb93a5c951633a345ef66b2.plist|0,,,,
Android,android:external/icu/icu4c/source/i18n/tmutfmt.cpp:3ee6de32717a4b6e7261,002e475c0d1ffa4be6bf,ours_only,,android:external/icu/icu4c/source/i18n/tmutfmt.cpp:3ee6de32717a4b6e7261|tmutfmt.cpp_clangsa_e1687f4706a1b868e41b900353d5ccde.plist|3,,,,
Android,android:external/icu/icu4c/source/i18n/tmutfmt.cpp:3ee6de32717a4b6e7261,c11963c63c08d7445263,ours_only,,android:external/icu/icu4c/source/i18n/tmutfmt.cpp:3ee6de32717a4b6e7261|tmutfmt.cpp_clangsa_e1687f4706a1b868e41b900353d5ccde.plist|0,,,,
Android,android:external/icu/icu4c/source/i18n/tmutfmt.cpp:3ee6de32717a4b6e7261,c73e3240a6a75f713f06,ours_only,,android:external/icu/icu4c/source/i18n/tmutfmt.cpp:3ee6de32717a4b6e7261|tmutfmt.cpp_clangsa_e1687f4706a1b868e41b900353d5ccde.plist|1,,,True,
Android,android:external/icu/icu4c/source/i18n/tmutfmt.cpp:3ee6de32717a4b6e7261,2e82be7295d760adddca,ours_only,,android:external/icu/icu4c/source/i18n/tmutfmt.cpp:3ee6de32717a4b6e7261|tmutfmt.cpp_clangsa_e1687f4706a1b868e41b900353d5ccde.plist|2,,,True,
Android,android:external/icu/icu4c/source/i18n/tolowtrn.cpp:57d34994b05740beb58f,cdbc2b4f58fcd74bda52,ours_only,,android:external/icu/icu4c/source/i18n/tolowtrn.cpp:57d34994b05740beb58f|tolowtrn.cpp_clangsa_c28bbbdd4c6068acfb316682eabfa806.plist|0,,,,
Android,android:external/icu/icu4c/source/i18n/toupptrn.cpp:34689f343ad0e2767f41,106d28d51dcf361ad862,ours_only,,android:external/icu/icu4c/source/i18n/toupptrn.cpp:34689f343ad0e2767f41|toupptrn.cpp_clangsa_01101b27592f15b98cd4f17a2e70e207.plist|0,,,,
Android,android:external/icu/icu4c/source/i18n/translit.cpp:d830c4926de20689f55d,7fe4af5ac81cbd8e17d5,ours_only,,android:external/icu/icu4c/source/i18n/translit.cpp:d830c4926de20689f55d|translit.cpp_clangsa_4257d21aa70d16101db85e7229ce5d2e.plist|2,,,,
Android,android:external/icu/icu4c/source/i18n/translit.cpp:d830c4926de20689f55d,6498933d44ddb998e103,ours_only,,android:external/icu/icu4c/source/i18n/translit.cpp:d830c4926de20689f55d|translit.cpp_clangsa_4257d21aa70d16101db85e7229ce5d2e.plist|0,,,,
Android,android:external/icu/icu4c/source/i18n/translit.cpp:d830c4926de20689f55d,717303b612011e7a37a8,ours_only,,android:external/icu/icu4c/source/i18n/translit.cpp:d830c4926de20689f55d|translit.cpp_clangsa_4257d21aa70d16101db85e7229ce5d2e.plist|1,,,,
Android,android:external/icu/icu4c/source/i18n/translit.cpp:d830c4926de20689f55d,4870229aa82a37bf2f7c,ours_only,,android:external/icu/icu4c/source/i18n/translit.cpp:d830c4926de20689f55d|translit.cpp_clangsa_4257d21aa70d16101db85e7229ce5d2e.plist|3,,,,
Android,android:external/icu/icu4c/source/i18n/transreg.cpp:5d0560f67d7d35d2677e,a8e6f95e2d53eb7b66f2,ours_only,,android:external/icu/icu4c/source/i18n/transreg.cpp:5d0560f67d7d35d2677e|transreg.cpp_clangsa_8131008ea9a7acb44db3018441c24fdf.plist|1,,,,
Android,android:external/icu/icu4c/source/i18n/transreg.cpp:5d0560f67d7d35d2677e,0942e9323f2227b3f466,ours_only,,android:external/icu/icu4c/source/i18n/transreg.cpp:5d0560f67d7d35d2677e|transreg.cpp_clangsa_8131008ea9a7acb44db3018441c24fdf.plist|0,,,,
Android,android:external/icu/icu4c/source/i18n/transreg.cpp:5d0560f67d7d35d2677e,008976bb6e66e724eff2,ours_only,,android:external/icu/icu4c/source/i18n/transreg.cpp:5d0560f67d7d35d2677e|transreg.cpp_clangsa_8131008ea9a7acb44db3018441c24fdf.plist|2,,,,
Android,android:external/icu/icu4c/source/i18n/transreg.cpp:5d0560f67d7d35d2677e,69ead008a179733cde53,ours_only,,android:external/icu/icu4c/source/i18n/transreg.cpp:5d0560f67d7d35d2677e|transreg.cpp_clangsa_8131008ea9a7acb44db3018441c24fdf.plist|3,,,,
Android,android:external/icu/icu4c/source/i18n/transreg.cpp:5d0560f67d7d35d2677e,d9ee00cad6887c049b53,ours_only,,android:external/icu/icu4c/source/i18n/transreg.cpp:5d0560f67d7d35d2677e|transreg.cpp_clangsa_8131008ea9a7acb44db3018441c24fdf.plist|4,,,,
Android,android:external/icu/icu4c/source/i18n/tridpars.cpp:7c62b874dbf73cf9ac70,be2d4de2f9bc676a444e,ours_only,,android:external/icu/icu4c/source/i18n/tridpars.cpp:7c62b874dbf73cf9ac70|tridpars.cpp_clangsa_83e7d91208ce0cf7c04fd3cff69a51dc.plist|0,,,,
Android,android:external/icu/icu4c/source/i18n/tridpars.cpp:7c62b874dbf73cf9ac70,6c50eb767d81b64d1449,ours_only,,android:external/icu/icu4c/source/i18n/tridpars.cpp:7c62b874dbf73cf9ac70|tridpars.cpp_clangsa_83e7d91208ce0cf7c04fd3cff69a51dc.plist|1,,,,
Android,android:external/icu/icu4c/source/i18n/tridpars.cpp:7c62b874dbf73cf9ac70,85a47d7fb1447abb8d13,ours_only,,android:external/icu/icu4c/source/i18n/tridpars.cpp:7c62b874dbf73cf9ac70|tridpars.cpp_clangsa_83e7d91208ce0cf7c04fd3cff69a51dc.plist|2,,,,
Android,android:external/icu/icu4c/source/i18n/tzfmt.cpp:d65f523590bbe58bae06,a2a5213c60897cb60eaa,ours_only,,android:external/icu/icu4c/source/i18n/tzfmt.cpp:d65f523590bbe58bae06|tzfmt.cpp_clangsa_4712e987f7eaf430f79d59046a0b337b.plist|5,,,,
Android,android:external/icu/icu4c/source/i18n/tzfmt.cpp:d65f523590bbe58bae06,d3fc722ff7bceefe3712,ours_only,,android:external/icu/icu4c/source/i18n/tzfmt.cpp:d65f523590bbe58bae06|tzfmt.cpp_clangsa_4712e987f7eaf430f79d59046a0b337b.plist|0,,,,
Android,android:external/icu/icu4c/source/i18n/tzfmt.cpp:d65f523590bbe58bae06,1b369b308def9a88bb55,ours_only,,android:external/icu/icu4c/source/i18n/tzfmt.cpp:d65f523590bbe58bae06|tzfmt.cpp_clangsa_4712e987f7eaf430f79d59046a0b337b.plist|3,,,,
Android,android:external/icu/icu4c/source/i18n/tzfmt.cpp:d65f523590bbe58bae06,8e86109f7fa361ade3ff,ours_only,,android:external/icu/icu4c/source/i18n/tzfmt.cpp:d65f523590bbe58bae06|tzfmt.cpp_clangsa_4712e987f7eaf430f79d59046a0b337b.plist|4,,,,
Android,android:external/icu/icu4c/source/i18n/tzfmt.cpp:d65f523590bbe58bae06,587699730086c05ba6e2,ours_only,,android:external/icu/icu4c/source/i18n/tzfmt.cpp:d65f523590bbe58bae06|tzfmt.cpp_clangsa_4712e987f7eaf430f79d59046a0b337b.plist|1,,,,
Android,android:external/icu/icu4c/source/i18n/tzfmt.cpp:d65f523590bbe58bae06,ede37ff62491855262a9,ours_only,,android:external/icu/icu4c/source/i18n/tzfmt.cpp:d65f523590bbe58bae06|tzfmt.cpp_clangsa_4712e987f7eaf430f79d59046a0b337b.plist|2,,,,
Android,android:external/icu/icu4c/source/i18n/tzfmt.cpp:d65f523590bbe58bae06,ba824cc133d2e33c64b3,ours_only,,android:external/icu/icu4c/source/i18n/tzfmt.cpp:d65f523590bbe58bae06|tzfmt.cpp_clangsa_4712e987f7eaf430f79d59046a0b337b.plist|6,,,True,
Android,android:external/icu/icu4c/source/i18n/tzgnames.cpp:4b393ea8e2c9ff4d77df,34fa5deca72cd514964a,ours_only,,android:external/icu/icu4c/source/i18n/tzgnames.cpp:4b393ea8e2c9ff4d77df|tzgnames.cpp_clangsa_8be5681e88f5f33bd8e3a779ed2a4c7d.plist|5,,,,
Android,android:external/icu/icu4c/source/i18n/tzgnames.cpp:4b393ea8e2c9ff4d77df,a5abceb2897cdfe59882,ours_only,,android:external/icu/icu4c/source/i18n/tzgnames.cpp:4b393ea8e2c9ff4d77df|tzgnames.cpp_clangsa_8be5681e88f5f33bd8e3a779ed2a4c7d.plist|2,,,,
Android,android:external/icu/icu4c/source/i18n/tzgnames.cpp:4b393ea8e2c9ff4d77df,db88767f79c6a67bf3bb,ours_only,,android:external/icu/icu4c/source/i18n/tzgnames.cpp:4b393ea8e2c9ff4d77df|tzgnames.cpp_clangsa_8be5681e88f5f33bd8e3a779ed2a4c7d.plist|6,,,,
Android,android:external/icu/icu4c/source/i18n/tzgnames.cpp:4b393ea8e2c9ff4d77df,888586d77de75f055965,ours_only,,android:external/icu/icu4c/source/i18n/tzgnames.cpp:4b393ea8e2c9ff4d77df|tzgnames.cpp_clangsa_8be5681e88f5f33bd8e3a779ed2a4c7d.plist|3,,,,
Android,android:external/icu/icu4c/source/i18n/tzgnames.cpp:4b393ea8e2c9ff4d77df,e0717f17d39f41491215,ours_only,,android:external/icu/icu4c/source/i18n/tzgnames.cpp:4b393ea8e2c9ff4d77df|tzgnames.cpp_clangsa_8be5681e88f5f33bd8e3a779ed2a4c7d.plist|7,,,,
